DateTime,TATAMOTORSEQN
12-01-2023 09:03,422
12-01-2023 09:03,422
12-01-2023 09:03,422
12-01-2023 09:03,422
12-01-2023 09:04,422
12-01-2023 09:04,422
12-01-2023 09:04,422
12-01-2023 09:04,422
12-01-2023 09:04,422
12-01-2023 09:04,421.9
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.5
12-01-2023 09:04,421.2
12-01-2023 09:04,421.2
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:04,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,420.95
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:05,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,421
12-01-2023 09:06,420.95
12-01-2023 09:06,420.95
12-01-2023 09:06,420.95
12-01-2023 09:06,420.95
12-01-2023 09:06,420.95
12-01-2023 09:06,420.95
12-01-2023 09:06,420.95
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.9
12-01-2023 09:06,420.8
12-01-2023 09:06,420.8
12-01-2023 09:06,420.8
12-01-2023 09:06,420.8
12-01-2023 09:06,420.8
12-01-2023 09:06,420.75
12-01-2023 09:06,420.75
12-01-2023 09:06,420.75
12-01-2023 09:06,420.75
12-01-2023 09:06,420.75
12-01-2023 09:06,420.75
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.6
12-01-2023 09:06,420.5
12-01-2023 09:06,420.4
12-01-2023 09:07,420.3
12-01-2023 09:15,419.95
12-01-2023 09:15,419.9
12-01-2023 09:15,419.95
12-01-2023 09:15,420
12-01-2023 09:15,419.9
12-01-2023 09:15,420.2
12-01-2023 09:15,420.15
12-01-2023 09:15,420.1
12-01-2023 09:15,419.9
12-01-2023 09:15,419.9
12-01-2023 09:15,420
12-01-2023 09:15,420
12-01-2023 09:15,419.65
12-01-2023 09:15,418.05
12-01-2023 09:15,418
12-01-2023 09:15,418
12-01-2023 09:15,418.3
12-01-2023 09:15,418.2
12-01-2023 09:15,418.2
12-01-2023 09:15,418.4
12-01-2023 09:15,418.35
12-01-2023 09:15,418.35
12-01-2023 09:15,418.35
12-01-2023 09:15,418.45
12-01-2023 09:15,418.95
12-01-2023 09:15,418.95
12-01-2023 09:16,419
12-01-2023 09:16,419
12-01-2023 09:16,419
12-01-2023 09:16,418.95
12-01-2023 09:16,419
12-01-2023 09:16,418.95
12-01-2023 09:16,419
12-01-2023 09:16,419.05
12-01-2023 09:16,419
12-01-2023 09:16,418.75
12-01-2023 09:16,418.85
12-01-2023 09:16,418.8
12-01-2023 09:16,418.6
12-01-2023 09:16,418.95
12-01-2023 09:16,418.7
12-01-2023 09:16,419
12-01-2023 09:16,418.9
